id,fecha,cliente_id,producto_id,cantidad,descuento_pct,empleado_id,sucursal_id,forma_pago_id
2197,2023-01-08,151,27,1,0.0,15,1,1
2198,2024-05-19,375,103,1,0.0,9,4,3
2199,2024-06-01,26,60,3,0.05,13,8,1
2200,2024-02-09,211,117,1,0.0,29,7,1
2201,2023-06-11,75,34,1,0.05,32,3,6
2202,2024-03-11,92,57,1,0.0,16,8,3
2203,2024-08-26,234,92,1,0.1,15,1,3
2204,2023-03-13,188,57,1,0.0,1,1,6
2205,2024-06-08,227,49,1,0.0,16,8,6
2206,2024-01-04,96,52,1,0.0,29,7,2
2207,2023-07-04,396,87,2,0.05,31,2,6
2208,2024-11-23,272,18,1,0.0,2,2,1
2209,2024-03-11,2,74,2,0.0,18,4,6
2210,2024-08-08,34,96,2,0.05,20,4,6
2211,2023-09-22,17,83,2,0.05,31,2,2
2212,2024-04-24,160,19,2,0.0,14,6,4
2213,2024-05-06,46,106,2,0.0,18,4,3
2214,2023-06-05,223,62,1,0.0,29,7,6
2215,2023-08-25,338,21,1,0.0,14,6,6
2216,2023-08-31,116,26,1,0.0,13,8,4
2217,2024-05-28,101,100,1,0.05,11,2,2
2218,2023-08-20,7,36,1,0.0,26,3,5
2219,2023-10-12,81,116,1,0.0,13,8,5
2220,2024-12-13,147,1,1,0.0,13,8,1
2221,2023-06-24,92,80,2,0.05,9,4,4
2222,2023-08-09,153,56,1,0.05,12,5,4
2223,2024-12-19,16,16,1,0.15,5,5,2
2224,2024-02-04,164,57,1,0.0,18,4,5
2225,2023-11-18,349,117,1,0.1,4,4,5
2226,2024-07-14,107,107,3,0.0,24,4,3
2227,2023-11-06,46,108,1,0.0,29,7,6
2228,2023-03-04,370,76,2,0.0,16,8,6
2229,2024-09-16,285,108,1,0.05,28,8,4
2230,2023-11-03,69,6,1,0.0,31,2,5
2231,2023-04-02,313,85,1,0.0,29,7,6
2232,2023-12-16,41,74,1,0.15,4,4,3
2233,2024-03-26,35,50,2,0.05,5,5,1
2234,2024-07-27,16,80,2,0.0,7,7,4
2235,2024-03-26,287,92,1,0.0,21,3,3
2236,2023-12-01,280,56,2,0.15,7,7,2
2237,2024-05-26,395,34,2,0.05,4,4,3
2238,2023-09-20,353,109,2,0.05,26,3,6
2239,2023-08-01,162,13,2,0.1,5,5,4
2240,2024-02-04,373,62,2,0.0,3,3,3
2241,2024-11-02,220,23,2,0.0,11,2,1
2242,2023-04-24,59,89,2,0.0,11,2,3
2243,2024-08-31,181,54,1,0.0,1,1,5
2244,2024-09-06,358,41,1,0.0,2,2,5
2245,2024-08-21,72,23,2,0.05,9,4,5
2246,2024-03-01,24,88,1,0.0,2,2,3
2247,2024-03-01,264,37,1,0.0,7,7,2
2248,2023-11-15,295,32,2,0.0,2,2,3
2249,2023-08-20,269,105,2,0.0,7,7,6
2250,2024-10-22,123,35,2,0.0,28,8,5
2251,2024-12-16,233,109,4,0.0,8,8,5
2252,2023-01-25,383,26,2,0.1,15,1,6
2253,2024-06-12,177,99,1,0.0,31,2,6
2254,2024-05-11,175,28,2,0.0,26,3,2
2255,2024-01-09,230,1,3,0.0,17,6,4
2256,2024-05-21,269,103,2,0.0,12,5,2
2257,2023-11-26,351,63,1,0.0,32,3,3
2258,2024-06-29,68,86,2,0.05,29,7,1
2259,2023-01-30,115,105,1,0.0,30,2,2
2260,2024-09-01,397,68,1,0.05,11,2,3
2261,2023-07-03,82,103,3,0.0,7,7,1
2262,2024-01-16,353,24,2,0.05,17,6,2
2263,2023-03-13,71,30,2,0.05,12,5,2
2264,2023-04-09,354,5,1,0.0,15,1,3
2265,2024-04-10,198,9,1,0.0,5,5,3
2266,2024-12-05,17,40,1,0.0,13,8,3
2267,2024-12-24,222,10,1,0.15,22,5,6
2268,2024-01-08,127,47,1,0.0,15,1,2
2269,2023-08-03,109,93,1,0.0,8,8,1
2270,2024-11-29,52,59,1,0.0,24,4,4
2271,2023-11-26,217,6,1,0.0,18,4,1
2272,2023-04-02,220,53,1,0.0,24,4,6
2273,2024-07-01,101,94,1,0.1,5,5,4
2274,2024-06-14,228,112,1,0.1,20,4,3
2275,2023-09-03,124,83,2,0.0,17,6,4
2276,2023-07-31,44,28,1,0.0,15,1,6
2277,2023-07-26,101,72,1,0.0,10,2,1
2278,2024-06-29,93,59,1,0.0,4,4,4
2279,2024-09-04,87,42,1,0.0,9,4,3
2280,2023-03-31,124,115,1,0.0,17,6,2
2281,2023-04-28,361,24,2,0.0,22,5,4
2282,2024-01-29,394,14,1,0.1,2,2,6
2283,2023-03-25,162,53,1,0.05,4,4,5
2284,2024-04-08,102,34,1,0.05,2,2,5
2285,2024-08-27,181,32,1,0.0,28,8,1
2286,2024-04-05,240,17,1,0.0,30,2,3
2287,2024-05-20,50,53,1,0.0,1,1,6
2288,2024-09-02,357,111,1,0.0,10,2,6
2289,2024-10-01,267,76,1,0.1,7,7,3
2290,2024-01-05,84,110,1,0.0,2,2,1
2291,2023-03-14,344,2,3,0.05,32,3,1
2292,2023-03-12,131,74,1,0.05,18,4,6
2293,2023-06-16,55,31,1,0.0,13,8,4
2294,2024-12-15,289,3,1,0.05,21,3,5
2295,2024-11-28,393,8,1,0.0,15,1,2
2296,2023-09-06,255,22,1,0.0,8,8,6
2297,2023-06-12,128,69,1,0.0,24,4,1
2298,2024-04-19,383,87,1,0.05,22,5,4
2299,2024-12-26,375,24,1,0.0,14,6,6
2300,2024-12-30,35,49,3,0.1,3,3,3
2301,2024-05-08,69,77,2,0.1,15,1,6
2302,2024-03-11,285,75,4,0.0,3,3,5
2303,2024-02-23,80,22,2,0.05,15,1,4
2304,2024-04-08,339,81,2,0.0,3,3,2
2305,2024-05-05,327,90,1,0.0,21,3,1
2306,2024-07-08,331,85,1,0.1,11,2,1
2307,2024-09-18,340,44,2,0.0,12,5,3
2308,2023-02-13,69,76,1,0.05,27,5,3
2309,2023-08-16,292,38,1,0.0,17,6,4
2310,2024-07-23,112,77,1,0.0,7,7,3
2311,2024-06-18,77,43,1,0.0,15,1,1
2312,2024-09-30,93,95,2,0.0,19,3,6
2313,2024-12-25,199,47,1,0.1,16,8,1
2314,2023-12-29,103,46,1,0.05,32,3,3
2315,2023-10-17,347,47,2,0.0,16,8,4
2316,2024-03-16,247,82,1,0.0,7,7,1
2317,2024-03-23,64,4,2,0.0,15,1,3
2318,2023-07-16,161,47,2,0.05,32,3,2
2319,2024-09-05,38,70,1,0.0,15,1,4
2320,2024-11-27,19,117,1,0.05,7,7,2
2321,2024-11-02,337,116,2,0.0,13,8,5
2322,2023-06-24,260,4,1,0.15,28,8,4
2323,2023-04-30,170,86,1,0.0,6,6,5
2324,2023-08-11,154,98,1,0.15,30,2,3
2325,2023-04-21,129,32,1,0.0,16,8,1
2326,2023-07-10,285,1,1,0.0,8,8,2
2327,2024-09-26,243,76,1,0.05,16,8,5
2328,2023-11-28,12,72,1,0.1,5,5,5
2329,2024-03-27,134,109,1,0.05,1,1,3
2330,2023-04-11,220,108,1,0.0,10,2,2
2331,2023-09-14,146,30,2,0.0,23,6,5
2332,2024-06-10,234,63,1,0.1,32,3,3
2333,2023-06-04,315,34,1,0.0,17,6,6
2334,2023-05-16,27,41,1,0.0,21,3,4
2335,2024-12-04,220,87,2,0.0,29,7,6
2336,2023-09-11,360,71,1,0.0,25,6,2
2337,2024-12-31,130,93,1,0.1,4,4,3
2338,2024-05-22,14,1,1,0.0,15,1,2
2339,2023-11-05,172,53,1,0.0,18,4,2
2340,2024-09-15,96,88,1,0.0,1,1,5
2341,2024-08-02,170,94,1,0.0,17,6,4
2342,2023-08-10,234,64,3,0.05,22,5,3
2343,2023-01-21,100,45,1,0.0,17,6,5
2344,2023-12-26,148,95,1,0.0,5,5,1
2345,2024-05-18,248,77,2,0.05,29,7,3
2346,2024-11-19,287,10,1,0.05,11,2,6
2347,2023-05-04,18,32,1,0.1,22,5,1
2348,2023-02-20,378,96,1,0.0,32,3,2
2349,2024-03-07,38,6,2,0.1,16,8,1
2350,2023-10-23,16,24,1,0.0,17,6,6
2351,2023-04-02,58,16,1,0.0,5,5,4
2352,2023-01-28,159,112,1,0.0,9,4,6
2353,2024-07-21,19,105,1,0.0,12,5,1
2354,2024-06-28,85,90,1,0.0,13,8,4
2355,2024-10-11,237,92,2,0.0,8,8,6
2356,2023-02-12,394,61,1,0.05,1,1,4
2357,2023-06-22,101,119,1,0.0,12,5,6
2358,2023-10-08,112,22,1,0.0,5,5,5
2359,2023-12-15,335,115,2,0.0,17,6,6
2360,2024-07-06,204,91,1,0.0,2,2,5
2361,2023-06-28,212,91,2,0.05,18,4,4
2362,2024-05-09,229,14,1,0.05,10,2,4
2363,2023-08-15,85,98,1,0.0,1,1,3
2364,2024-12-10,78,19,1,0.0,2,2,5
2365,2023-06-21,31,33,2,0.0,11,2,3
2366,2024-10-01,8,8,1,0.0,23,6,2
2367,2023-08-05,82,84,1,0.0,28,8,5
2368,2023-06-24,322,120,1,0.0,29,7,1
2369,2023-08-31,233,104,1,0.0,15,1,1
2370,2023-12-18,386,85,1,0.0,22,5,1
2371,2024-06-18,98,73,2,0.0,24,4,5
2372,2024-04-11,269,44,1,0.0,3,3,3
2373,2023-06-10,13,40,1,0.0,8,8,2
2374,2024-04-24,371,49,1,0.0,32,3,4
2375,2023-09-30,204,25,1,0.0,32,3,4
2376,2024-07-02,397,37,2,0.0,2,2,5
2377,2024-04-02,64,92,1,0.15,6,6,4
2378,2024-06-24,328,18,4,0.0,5,5,2
2379,2023-06-30,80,34,1,0.0,21,3,1
2380,2023-01-16,61,64,1,0.05,7,7,3
2381,2023-03-05,162,37,1,0.0,26,3,6
2382,2024-02-03,317,57,1,0.0,17,6,6
2383,2023-03-18,60,36,1,0.0,29,7,4
2384,2023-03-11,247,115,1,0.0,27,5,1
2385,2023-05-08,39,81,1,0.05,18,4,2
2386,2023-01-01,374,65,1,0.0,22,5,5
2387,2024-12-02,118,45,2,0.0,1,1,1
2388,2024-07-18,326,7,1,0.0,3,3,4
2389,2024-03-13,258,94,2,0.05,10,2,4
2390,2024-03-20,374,88,2,0.15,28,8,4
2391,2023-08-18,41,106,1,0.05,32,3,5
2392,2023-01-19,343,99,1,0.0,2,2,5
2393,2024-09-13,51,95,2,0.0,9,4,5
2394,2023-05-05,118,7,3,0.1,1,1,3
2395,2024-02-29,368,64,1,0.1,3,3,3
2396,2024-08-31,166,56,1,0.1,26,3,1
2397,2024-01-03,216,91,2,0.0,5,5,3
2398,2023-08-10,141,100,2,0.05,17,6,6
2399,2024-02-29,287,13,1,0.0,32,3,4
2400,2023-02-15,56,94,1,0.0,7,7,5
2401,2023-09-14,146,70,1,0.0,13,8,4
2402,2024-01-02,130,69,1,0.0,30,2,2
2403,2024-07-08,148,88,1,0.05,4,4,4
2404,2023-01-10,63,41,1,0.0,26,3,3
2405,2023-04-04,133,53,1,0.1,29,7,3
2406,2023-08-15,164,58,2,0.05,15,1,6
2407,2023-03-14,98,59,1,0.05,20,4,1
2408,2024-06-17,178,112,1,0.05,30,2,4
2409,2023-09-06,256,8,1,0.05,25,6,2
2410,2024-10-17,91,65,1,0.0,10,2,3
2411,2024-08-31,372,16,1,0.05,5,5,4
2412,2024-08-20,310,58,2,0.0,15,1,3
2413,2023-04-01,263,12,1,0.0,16,8,2
2414,2024-04-02,375,77,1,0.0,5,5,3
2415,2023-11-21,123,101,2,0.0,5,5,3
2416,2024-07-09,81,2,1,0.1,12,5,1
2417,2024-02-23,208,39,1,0.1,24,4,3
2418,2023-10-25,128,84,3,0.0,4,4,1
2419,2023-02-19,109,24,1,0.05,30,2,3
2420,2023-04-24,319,78,1,0.15,21,3,6
2421,2023-08-24,326,27,1,0.1,7,7,3
2422,2024-08-06,84,56,1,0.0,22,5,1
2423,2023-10-17,306,95,1,0.0,16,8,3
2424,2024-03-26,283,54,1,0.0,21,3,3
2425,2023-08-06,310,52,1,0.0,27,5,3
2426,2024-02-27,331,115,1,0.15,16,8,4
2427,2024-11-03,16,47,1,0.0,15,1,6
2428,2023-04-18,260,101,1,0.0,22,5,4
2429,2023-03-20,400,104,1,0.1,24,4,4
2430,2023-10-06,149,93,1,0.0,15,1,1
2431,2023-02-17,64,16,1,0.0,13,8,5
2432,2023-09-22,313,41,1,0.05,26,3,5
2433,2024-11-24,332,100,1,0.1,6,6,3
2434,2023-05-31,169,39,1,0.1,13,8,6
2435,2023-06-23,9,117,2,0.0,17,6,1
2436,2023-06-16,137,87,2,0.0,31,2,1
2437,2024-01-31,277,39,1,0.0,28,8,4
2438,2024-06-26,140,90,1,0.0,29,7,4
2439,2023-11-18,319,92,1,0.15,18,4,3
2440,2023-12-20,46,77,1,0.0,15,1,2
2441,2024-02-12,37,73,3,0.0,9,4,6
2442,2024-03-20,124,52,1,0.0,30,2,1
2443,2023-11-20,337,22,1,0.0,24,4,1
2444,2024-11-27,142,20,1,0.0,1,1,5
2445,2024-01-01,388,43,2,0.0,29,7,3
2446,2024-02-08,300,5,1,0.05,30,2,6
2447,2023-03-14,295,12,1,0.0,22,5,4
2448,2024-12-25,265,9,1,0.05,30,2,1
2449,2023-10-22,188,84,1,0.05,27,5,2
2450,2024-04-28,17,18,1,0.05,30,2,4
2451,2024-12-18,218,51,1,0.0,23,6,1
2452,2023-10-31,110,65,1,0.0,20,4,1
2453,2023-10-05,144,11,1,0.1,5,5,4
2454,2024-07-27,294,10,1,0.0,6,6,6
2455,2023-03-25,165,51,1,0.0,20,4,2
2456,2023-08-15,152,73,1,0.0,30,2,6
2457,2023-09-08,100,72,1,0.15,30,2,4
2458,2024-10-28,365,105,1,0.0,29,7,5
2459,2023-06-21,399,44,4,0.0,8,8,6
2460,2024-02-12,263,43,1,0.0,26,3,3
2461,2023-09-16,355,113,2,0.05,19,3,5
2462,2024-12-02,356,62,1,0.0,4,4,2
2463,2023-12-31,187,81,1,0.0,8,8,4
2464,2024-11-02,111,73,1,0.0,8,8,2
2465,2023-08-29,164,108,2,0.0,8,8,2
2466,2024-01-16,186,80,1,0.15,6,6,5
2467,2023-03-16,171,118,1,0.0,15,1,1
2468,2023-02-10,53,14,1,0.0,21,3,3
2469,2024-08-29,302,72,1,0.0,20,4,1
2470,2023-01-20,371,30,1,0.0,26,3,1
2471,2023-07-18,239,17,1,0.05,28,8,2
2472,2024-05-30,11,44,1,0.05,14,6,5
2473,2023-08-23,259,66,1,0.05,6,6,5
2474,2024-05-02,85,73,1,0.0,15,1,3
2475,2024-12-26,395,25,1,0.0,15,1,2
2476,2023-12-29,362,55,1,0.05,10,2,5
2477,2024-12-02,174,24,1,0.0,7,7,4
2478,2024-03-19,153,38,1,0.1,31,2,2
2479,2024-06-15,163,45,2,0.0,16,8,4
2480,2023-02-11,322,90,2,0.0,25,6,4
2481,2024-07-06,361,78,1,0.05,30,2,1
2482,2024-07-23,45,15,1,0.0,17,6,4
2483,2024-04-15,268,94,2,0.0,21,3,4
2484,2024-11-15,334,52,2,0.0,27,5,5
2485,2023-03-17,397,5,1,0.0,29,7,1
2486,2023-09-13,307,104,1,0.0,25,6,1
2487,2024-10-13,313,29,1,0.0,8,8,3
2488,2023-11-08,57,14,1,0.0,30,2,4
2489,2024-02-27,276,91,3,0.0,27,5,6
2490,2023-12-29,331,10,1,0.0,20,4,2
2491,2023-08-09,93,32,1,0.05,18,4,1
2492,2023-08-15,58,104,2,0.0,16,8,6
2493,2023-01-06,361,71,1,0.05,12,5,5
2494,2023-02-26,195,51,3,0.0,13,8,4
2495,2023-09-25,336,26,1,0.0,29,7,6
2496,2024-10-30,149,59,1,0.0,1,1,1
2497,2024-11-13,252,44,3,0.0,21,3,3
2498,2024-04-21,308,96,1,0.0,5,5,5
2499,2023-03-09,378,62,1,0.0,11,2,5
2500,2023-09-21,78,30,1,0.0,24,4,6
2501,2023-01-21,343,40,1,0.0,1,1,6
2502,2024-10-31,96,83,2,0.05,21,3,5
2503,2023-09-06,296,25,1,0.0,28,8,1
2504,2023-12-30,106,58,1,0.0,29,7,3
2505,2023-01-06,347,35,1,0.0,30,2,1
2506,2024-08-29,391,110,2,0.0,8,8,3
2507,2024-03-12,15,78,1,0.0,14,6,4
2508,2023-08-03,379,12,1,0.05,21,3,4
2509,2024-11-07,156,3,1,0.05,21,3,1
2510,2023-08-14,232,34,1,0.0,29,7,5
2511,2023-11-16,70,115,1,0.0,23,6,6
2512,2024-11-16,24,105,1,0.0,4,4,3
2513,2023-04-05,185,102,1,0.0,30,2,6
2514,2024-04-19,234,34,2,0.05,20,4,4
2515,2024-11-22,104,87,2,0.05,1,1,6
2516,2023-07-19,122,79,2,0.0,15,1,1
2517,2024-03-03,355,58,1,0.15,7,7,2
2518,2023-05-12,376,37,1,0.0,8,8,2
2519,2023-01-19,4,28,2,0.0,5,5,3
2520,2023-08-12,92,50,1,0.0,16,8,6
2521,2024-09-07,310,32,2,0.0,1,1,5
2522,2023-09-21,378,78,1,0.0,10,2,6
2523,2024-04-05,312,94,2,0.1,29,7,5
2524,2023-08-01,175,65,1,0.0,25,6,5
2525,2024-02-08,138,71,3,0.0,31,2,3
2526,2023-09-27,200,48,2,0.0,17,6,1
2527,2024-09-12,223,52,1,0.0,4,4,4
2528,2024-11-13,143,25,1,0.05,21,3,6
2529,2024-08-04,10,84,1,0.0,8,8,1
2530,2024-08-26,48,28,1,0.0,23,6,3
2531,2023-09-18,226,99,2,0.15,16,8,6
2532,2023-09-19,12,25,1,0.1,23,6,2
2533,2024-02-17,137,90,1,0.15,29,7,3
2534,2024-06-04,76,31,1,0.05,7,7,3
2535,2024-03-23,162,61,1,0.0,3,3,6
2536,2023-02-03,70,43,1,0.0,32,3,1
2537,2023-05-31,282,50,2,0.0,20,4,4
2538,2024-11-21,307,64,1,0.05,1,1,1
2539,2024-07-31,158,103,1,0.1,9,4,4
2540,2023-02-26,43,120,2,0.0,12,5,1
2541,2024-05-12,347,31,1,0.0,1,1,3
2542,2023-09-25,43,8,1,0.05,18,4,1
2543,2024-07-23,339,21,1,0.0,4,4,1
2544,2024-04-22,316,73,2,0.1,17,6,4
2545,2024-11-11,151,4,1,0.0,15,1,3
2546,2024-05-13,332,26,1,0.0,5,5,3
2547,2024-12-10,29,112,1,0.0,16,8,3
2548,2023-04-20,334,32,2,0.15,10,2,1
2549,2023-07-19,223,107,1,0.1,20,4,1
2550,2023-09-20,368,88,1,0.05,31,2,5
2551,2024-07-20,346,66,1,0.0,17,6,5
2552,2023-12-27,304,111,2,0.0,31,2,2
2553,2024-11-14,400,119,1,0.0,22,5,1
2554,2024-03-22,50,10,2,0.1,29,7,4
2555,2024-02-16,374,49,2,0.05,1,1,5
2556,2023-07-07,82,82,2,0.1,22,5,3
2557,2024-08-09,163,50,1,0.0,21,3,1
2558,2023-06-04,347,40,1,0.0,23,6,3
2559,2024-06-03,13,3,2,0.0,1,1,2
2560,2024-06-19,153,15,2,0.0,20,4,3
2561,2023-04-16,144,44,3,0.0,18,4,5
2562,2024-06-29,75,66,2,0.05,15,1,2
2563,2024-11-20,292,36,1,0.05,1,1,5
2564,2024-06-11,57,61,1,0.0,1,1,6
2565,2024-01-21,368,48,1,0.0,14,6,1
2566,2023-02-04,309,71,1,0.0,20,4,1
2567,2023-10-10,195,90,1,0.05,28,8,2
2568,2024-08-21,142,22,1,0.0,7,7,4
2569,2023-04-05,375,88,1,0.0,14,6,5
2570,2023-09-26,65,9,1,0.0,15,1,2
2571,2023-05-10,167,92,2,0.1,23,6,5
2572,2023-12-04,103,48,1,0.0,23,6,6
2573,2024-09-19,284,26,2,0.0,29,7,1
2574,2024-07-23,229,100,2,0.05,5,5,5
2575,2023-01-11,364,45,1,0.0,30,2,6
2576,2023-01-12,217,79,2,0.0,25,6,2
2577,2023-10-14,5,112,2,0.0,19,3,6
2578,2024-03-26,98,64,1,0.05,1,1,6
2579,2024-02-03,103,118,1,0.0,15,1,1
2580,2023-03-01,176,19,1,0.0,23,6,6
2581,2023-02-11,42,120,1,0.0,14,6,1
2582,2024-01-18,158,55,1,0.0,8,8,1
2583,2023-02-06,363,2,1,0.0,20,4,6
2584,2023-12-17,349,46,2,0.0,7,7,5
2585,2024-06-02,105,17,1,0.05,18,4,3
2586,2023-02-19,130,5,1,0.0,7,7,1
2587,2024-03-03,393,56,1,0.1,27,5,3
2588,2024-11-08,134,27,1,0.0,12,5,4
2589,2024-08-20,51,17,1,0.05,10,2,3
2590,2023-01-02,79,76,2,0.0,7,7,5
2591,2024-04-05,399,74,1,0.0,15,1,6
2592,2023-10-19,352,24,1,0.0,20,4,6
2593,2023-06-29,91,94,1,0.0,23,6,5
2594,2023-05-14,385,43,1,0.0,15,1,6
2595,2023-07-19,107,66,1,0.0,9,4,6
2596,2024-09-05,390,2,2,0.05,23,6,1
2597,2024-05-27,232,120,1,0.0,5,5,2
2598,2024-11-05,192,24,1,0.0,19,3,5
2599,2023-03-27,51,117,1,0.05,9,4,5
2600,2024-05-26,15,46,2,0.0,23,6,3
2601,2024-08-26,70,67,1,0.05,21,3,3
2602,2023-03-04,105,112,2,0.0,15,1,5
2603,2024-01-26,150,118,2,0.0,1,1,2
2604,2023-01-30,143,105,1,0.0,17,6,5
2605,2023-05-08,131,86,1,0.15,5,5,4
2606,2023-09-02,323,32,1,0.0,9,4,2
2607,2023-10-17,122,75,1,0.1,12,5,6
2608,2023-12-30,106,87,2,0.0,29,7,2
2609,2024-12-06,295,38,1,0.05,28,8,1
2610,2023-09-02,131,50,1,0.05,31,2,5
2611,2024-12-29,30,81,4,0.05,30,2,3
2612,2024-02-21,359,1,1,0.0,28,8,5
2613,2024-03-19,114,13,1,0.15,7,7,1
2614,2024-08-28,317,64,1,0.05,18,4,6
2615,2024-09-17,234,24,2,0.05,32,3,4
2616,2024-06-23,108,29,1,0.0,7,7,2
2617,2023-05-03,325,101,2,0.05,22,5,6
2618,2024-07-25,156,18,1,0.0,13,8,6
2619,2024-09-19,129,47,1,0.0,32,3,1
2620,2023-09-06,131,18,1,0.0,12,5,2
2621,2023-11-21,9,61,1,0.05,16,8,6
2622,2024-04-24,383,30,1,0.0,24,4,6
2623,2024-06-03,317,21,1,0.0,3,3,3
2624,2024-06-07,139,18,1,0.05,23,6,3
2625,2023-10-12,379,4,1,0.0,31,2,3
2626,2024-03-12,331,40,1,0.0,29,7,6
2627,2024-04-22,381,3,2,0.0,12,5,4
2628,2024-11-09,49,118,1,0.05,29,7,4
2629,2024-01-29,53,26,1,0.05,9,4,4
2630,2023-05-16,100,41,1,0.0,11,2,1
2631,2024-08-25,185,104,1,0.05,18,4,2
2632,2023-06-05,97,57,1,0.0,29,7,2
2633,2023-05-07,13,78,1,0.0,3,3,1
2634,2024-09-04,136,4,1,0.0,7,7,3
2635,2024-03-31,159,76,1,0.0,8,8,2
2636,2024-01-07,5,39,1,0.15,28,8,4
2637,2024-08-18,173,44,2,0.0,15,1,6
2638,2023-11-07,29,80,2,0.05,24,4,6
2639,2023-09-16,290,97,1,0.0,7,7,4
2640,2024-01-20,101,14,2,0.0,30,2,3
2641,2024-06-25,19,82,1,0.05,15,1,1
2642,2023-12-27,301,18,1,0.0,22,5,4
2643,2023-03-15,134,31,1,0.0,16,8,1
2644,2023-08-17,124,69,1,0.0,30,2,3
2645,2024-09-22,110,52,1,0.0,14,6,2
2646,2024-12-10,374,5,1,0.05,24,4,2
2647,2023-06-25,349,101,1,0.0,7,7,2
2648,2023-10-11,288,25,1,0.0,29,7,1
2649,2024-09-10,388,48,2,0.05,22,5,4
2650,2024-10-11,331,89,1,0.0,17,6,4
2651,2023-03-26,158,32,2,0.0,21,3,1
2652,2023-01-24,116,111,2,0.0,27,5,4
2653,2024-04-25,4,15,1,0.0,16,8,1
2654,2023-05-25,110,38,1,0.0,25,6,5
2655,2023-05-11,280,104,2,0.1,6,6,5
2656,2024-10-23,291,98,1,0.0,20,4,2
2657,2023-03-13,304,37,1,0.0,19,3,2
2658,2024-03-25,228,53,2,0.0,7,7,2
2659,2024-06-11,106,6,1,0.1,15,1,2
2660,2024-02-12,108,8,1,0.0,7,7,6
2661,2023-01-11,150,65,1,0.0,7,7,6
2662,2024-06-28,337,13,1,0.0,21,3,2
2663,2024-09-26,127,46,1,0.0,21,3,4
2664,2023-08-10,127,33,3,0.05,17,6,6
2665,2023-01-13,265,43,2,0.0,8,8,4
2666,2023-09-28,45,89,2,0.0,15,1,2
2667,2024-12-05,394,32,1,0.0,5,5,1
2668,2024-05-06,148,99,1,0.05,29,7,3
2669,2024-02-04,133,91,1,0.0,30,2,1
2670,2024-06-05,190,83,1,0.0,18,4,1
2671,2023-09-25,203,89,1,0.0,14,6,3
2672,2024-11-26,314,33,1,0.0,13,8,4
2673,2023-09-01,330,54,1,0.0,21,3,4
2674,2024-01-21,50,16,1,0.0,21,3,1
2675,2023-08-23,88,90,1,0.1,1,1,2
2676,2024-12-02,310,73,3,0.0,12,5,1
2677,2023-11-18,167,81,1,0.0,7,7,4
2678,2023-04-06,292,12,3,0.0,9,4,1
2679,2024-09-10,315,94,1,0.0,1,1,4
2680,2023-10-25,242,36,1,0.0,27,5,4
2681,2024-03-16,2,93,1,0.0,1,1,4
2682,2023-09-24,51,76,2,0.15,27,5,1
2683,2023-08-23,378,14,1,0.0,29,7,4
2684,2023-03-31,65,108,1,0.0,12,5,5
2685,2023-08-12,211,89,1,0.0,7,7,5
2686,2023-02-13,209,14,1,0.1,5,5,6
2687,2024-08-28,235,83,2,0.05,31,2,2
2688,2023-01-27,61,106,1,0.0,17,6,4
2689,2023-06-25,51,76,1,0.0,5,5,3
2690,2024-10-01,400,8,2,0.0,27,5,5
2691,2023-08-28,356,86,1,0.1,23,6,3
2692,2023-10-23,397,75,1,0.1,19,3,1
2693,2023-08-15,376,25,2,0.0,15,1,1
2694,2023-01-14,71,92,2,0.15,28,8,5
2695,2024-09-28,292,94,1,0.0,22,5,3
2696,2023-01-20,190,81,1,0.1,23,6,3
2697,2023-10-26,229,22,3,0.0,29,7,6
2698,2024-11-27,296,19,1,0.0,19,3,1
2699,2024-06-01,124,39,1,0.0,10,2,5
2700,2023-02-01,10,59,2,0.0,10,2,6
2701,2024-06-30,292,119,1,0.1,16,8,4
2702,2023-07-18,215,11,1,0.0,7,7,4
2703,2024-01-30,201,78,1,0.05,20,4,3
2704,2024-04-20,226,26,1,0.05,31,2,1
2705,2023-10-09,9,30,2,0.0,32,3,6
2706,2023-12-06,2,14,1,0.0,28,8,1
2707,2024-09-30,219,48,1,0.1,18,4,1
2708,2023-09-17,207,119,1,0.0,18,4,2
2709,2023-12-13,191,6,1,0.0,5,5,2
2710,2023-02-06,95,52,1,0.1,15,1,3
2711,2023-04-29,239,64,2,0.15,11,2,4
2712,2023-11-28,354,100,1,0.0,7,7,5
2713,2024-04-28,337,22,1,0.0,7,7,2
2714,2024-06-04,337,118,1,0.05,26,3,5
2715,2023-05-02,119,78,1,0.0,1,1,5
2716,2023-03-13,80,75,2,0.05,22,5,6
2717,2023-09-25,366,29,2,0.15,9,4,5
2718,2023-03-26,71,33,1,0.15,29,7,4
2719,2023-07-19,65,74,1,0.0,22,5,3
2720,2023-02-23,76,89,1,0.0,24,4,2
2721,2023-08-11,242,43,2,0.1,6,6,3
2722,2023-06-14,190,10,2,0.0,1,1,4
2723,2024-11-06,214,54,2,0.0,28,8,1
2724,2023-11-06,264,29,1,0.0,19,3,6
2725,2024-12-01,344,46,2,0.0,6,6,1
2726,2024-03-25,90,117,1,0.0,15,1,3
2727,2023-05-09,136,113,1,0.0,29,7,5
2728,2023-11-22,192,7,2,0.0,9,4,4
2729,2023-06-12,320,81,1,0.0,14,6,1
2730,2023-08-01,381,116,1,0.0,1,1,2
2731,2024-06-29,353,9,1,0.0,3,3,2
2732,2024-02-08,214,71,1,0.1,17,6,1
