sucursal_id,producto_id,fecha,stock
2,17,2024-09-22,85
2,37,2024-09-22,68
2,91,2024-09-22,112
2,36,2024-09-22,79
2,21,2024-09-22,65
2,12,2024-10-22,49
2,41,2024-10-22,92
2,71,2024-10-22,69
2,87,2024-10-22,53
2,30,2024-10-22,115
2,118,2024-10-22,83
2,86,2024-10-22,95
2,34,2024-10-22,107
2,95,2024-10-22,98
2,57,2024-10-22,46
2,62,2024-10-22,58
2,45,2024-10-22,76
2,47,2024-10-22,95
2,51,2024-10-22,80
2,10,2024-10-22,90
2,18,2024-10-22,64
2,109,2024-10-22,71
2,103,2024-10-22,45
2,78,2024-10-22,33
2,59,2024-10-22,54
2,69,2024-10-22,53
2,33,2024-10-22,114
2,16,2024-10-22,59
2,61,2024-10-22,46
2,20,2024-10-22,94
2,35,2024-10-22,139
2,22,2024-10-22,109
2,77,2024-10-22,82
2,25,2024-10-22,73
2,114,2024-10-22,84
2,27,2024-10-22,132
2,93,2024-10-22,77
2,6,2024-10-22,65
2,75,2024-10-22,75
2,110,2024-10-22,76
2,101,2024-10-22,88
2,102,2024-10-22,41
2,82,2024-10-22,117
2,90,2024-10-22,105
2,50,2024-10-22,67
2,2,2024-10-22,83
2,38,2024-10-22,83
2,64,2024-10-22,80
2,107,2024-10-22,54
2,9,2024-10-22,101
2,42,2024-10-22,111
2,65,2024-10-22,58
2,24,2024-10-22,30
2,49,2024-10-22,73
2,89,2024-10-22,87
2,60,2024-10-22,70
2,92,2024-10-22,85
2,58,2024-10-22,84
2,66,2024-10-22,51
2,11,2024-10-22,99
2,17,2024-10-22,95
2,37,2024-10-22,82
2,91,2024-10-22,67
2,36,2024-10-22,84
2,21,2024-10-22,77
2,12,2024-11-21,91
2,41,2024-11-21,51
2,71,2024-11-21,72
2,87,2024-11-21,42
2,30,2024-11-21,102
2,118,2024-11-21,76
2,86,2024-11-21,86
2,34,2024-11-21,57
2,95,2024-11-21,117
2,57,2024-11-21,45
2,62,2024-11-21,113
2,45,2024-11-21,107
2,47,2024-11-21,73
2,51,2024-11-21,83
2,10,2024-11-21,97
2,18,2024-11-21,44
2,109,2024-11-21,84
2,103,2024-11-21,108
2,78,2024-11-21,76
2,59,2024-11-21,102
2,69,2024-11-21,68
2,33,2024-11-21,54
2,16,2024-11-21,88
2,61,2024-11-21,110
2,20,2024-11-21,81
2,35,2024-11-21,65
2,22,2024-11-21,93
2,77,2024-11-21,73
2,25,2024-11-21,70
2,114,2024-11-21,92
2,27,2024-11-21,69
2,93,2024-11-21,120
2,6,2024-11-21,43
2,75,2024-11-21,89
2,110,2024-11-21,37
2,101,2024-11-21,75
2,102,2024-11-21,90
2,82,2024-11-21,58
2,90,2024-11-21,55
2,50,2024-11-21,77
2,2,2024-11-21,76
2,38,2024-11-21,106
2,64,2024-11-21,64
2,107,2024-11-21,64
2,9,2024-11-21,104
2,42,2024-11-21,114
2,65,2024-11-21,32
2,24,2024-11-21,105
2,49,2024-11-21,132
2,89,2024-11-21,54
2,60,2024-11-21,82
2,92,2024-11-21,74
2,58,2024-11-21,77
2,66,2024-11-21,106
2,11,2024-11-21,80
2,17,2024-11-21,77
2,37,2024-11-21,49
2,91,2024-11-21,11
2,36,2024-11-21,104
2,21,2024-11-21,72
3,112,2023-01-01,88
3,90,2023-01-01,110
3,80,2023-01-01,87
3,37,2023-01-01,80
3,63,2023-01-01,167
3,28,2023-01-01,71
3,26,2023-01-01,36
3,77,2023-01-01,102
3,66,2023-01-01,71
3,120,2023-01-01,35
3,53,2023-01-01,97
3,10,2023-01-01,55
3,31,2023-01-01,95
3,69,2023-01-01,103
3,67,2023-01-01,99
3,38,2023-01-01,76
3,102,2023-01-01,82
3,118,2023-01-01,71
3,101,2023-01-01,53
3,107,2023-01-01,66
3,111,2023-01-01,63
3,47,2023-01-01,110
3,116,2023-01-01,71
3,83,2023-01-01,67
3,110,2023-01-01,103
3,64,2023-01-01,74
3,86,2023-01-01,74
3,57,2023-01-01,86
3,99,2023-01-01,68
3,60,2023-01-01,62
3,89,2023-01-01,95
3,48,2023-01-01,57
3,6,2023-01-01,51
3,104,2023-01-01,76
3,79,2023-01-01,66
3,43,2023-01-01,23
3,62,2023-01-01,71
3,93,2023-01-01,78
3,65,2023-01-01,80
3,4,2023-01-01,74
3,9,2023-01-01,91
3,61,2023-01-01,99
3,23,2023-01-01,75
3,119,2023-01-01,20
3,59,2023-01-01,89
3,16,2023-01-01,90
3,117,2023-01-01,95
3,3,2023-01-01,59
3,68,2023-01-01,60
3,94,2023-01-01,46
3,105,2023-01-01,44
3,35,2023-01-01,71
3,78,2023-01-01,80
3,50,2023-01-01,65
3,33,2023-01-01,72
3,49,2023-01-01,50
3,51,2023-01-01,43
3,27,2023-01-01,48
3,113,2023-01-01,69
3,45,2023-01-01,85
3,112,2023-01-31,89
3,90,2023-01-31,56
3,80,2023-01-31,94
3,37,2023-01-31,92
3,63,2023-01-31,91
3,28,2023-01-31,104
3,26,2023-01-31,105
3,77,2023-01-31,43
3,66,2023-01-31,72
3,120,2023-01-31,98
3,53,2023-01-31,122
3,10,2023-01-31,103
3,31,2023-01-31,92
3,69,2023-01-31,71
3,67,2023-01-31,85
3,38,2023-01-31,59
3,102,2023-01-31,77
3,118,2023-01-31,101
3,101,2023-01-31,56
3,107,2023-01-31,58
3,111,2023-01-31,50
3,47,2023-01-31,74
3,116,2023-01-31,50
3,83,2023-01-31,92
3,110,2023-01-31,98
3,64,2023-01-31,50
3,86,2023-01-31,112
3,57,2023-01-31,84
3,99,2023-01-31,90
3,60,2023-01-31,59
3,89,2023-01-31,79
3,48,2023-01-31,52
3,6,2023-01-31,85
3,104,2023-01-31,36
3,79,2023-01-31,75
3,43,2023-01-31,24
3,62,2023-01-31,81
3,93,2023-01-31,117
3,65,2023-01-31,87
3,4,2023-01-31,104
3,9,2023-01-31,87
3,61,2023-01-31,86
3,23,2023-01-31,88
3,119,2023-01-31,59
3,59,2023-01-31,77
3,16,2023-01-31,51
3,117,2023-01-31,134
3,3,2023-01-31,36
3,68,2023-01-31,68
3,94,2023-01-31,160
3,105,2023-01-31,72
3,35,2023-01-31,100
3,78,2023-01-31,93
3,50,2023-01-31,63
3,33,2023-01-31,77
3,49,2023-01-31,71
3,51,2023-01-31,92
3,27,2023-01-31,60
3,113,2023-01-31,73
3,45,2023-01-31,81
3,112,2023-03-02,89
3,90,2023-03-02,78
3,80,2023-03-02,32
3,37,2023-03-02,95
3,63,2023-03-02,120
3,28,2023-03-02,9
3,26,2023-03-02,44
3,77,2023-03-02,90
3,66,2023-03-02,77
3,120,2023-03-02,59
3,53,2023-03-02,60
3,10,2023-03-02,99
3,31,2023-03-02,116
3,69,2023-03-02,100
3,67,2023-03-02,120
3,38,2023-03-02,94
3,102,2023-03-02,122
3,118,2023-03-02,72
3,101,2023-03-02,73
3,107,2023-03-02,99
3,111,2023-03-02,55
3,47,2023-03-02,88
3,116,2023-03-02,35
3,83,2023-03-02,81
3,110,2023-03-02,64
3,64,2023-03-02,72
3,86,2023-03-02,59
3,57,2023-03-02,65
3,99,2023-03-02,81
3,60,2023-03-02,74
3,89,2023-03-02,86
3,48,2023-03-02,103
3,6,2023-03-02,38
3,104,2023-03-02,78
3,79,2023-03-02,124
3,43,2023-03-02,115
3,62,2023-03-02,103
3,93,2023-03-02,89
3,65,2023-03-02,82
3,4,2023-03-02,89
3,9,2023-03-02,55
3,61,2023-03-02,94
3,23,2023-03-02,67
3,119,2023-03-02,49
3,59,2023-03-02,101
3,16,2023-03-02,67
3,117,2023-03-02,120
3,3,2023-03-02,89
3,68,2023-03-02,77
3,94,2023-03-02,102
3,105,2023-03-02,73
3,35,2023-03-02,63
3,78,2023-03-02,82
3,50,2023-03-02,52
3,33,2023-03-02,80
3,49,2023-03-02,1
3,51,2023-03-02,102
3,27,2023-03-02,67
3,113,2023-03-02,47
3,45,2023-03-02,104
3,112,2023-04-01,74
3,90,2023-04-01,99
3,80,2023-04-01,101
3,37,2023-04-01,107
3,63,2023-04-01,90
3,28,2023-04-01,75
3,26,2023-04-01,61
3,77,2023-04-01,52
3,66,2023-04-01,56
3,120,2023-04-01,130
3,53,2023-04-01,77
3,10,2023-04-01,97
3,31,2023-04-01,104
3,69,2023-04-01,116
3,67,2023-04-01,126
3,38,2023-04-01,92
3,102,2023-04-01,65
3,118,2023-04-01,75
3,101,2023-04-01,57
3,107,2023-04-01,116
3,111,2023-04-01,64
3,47,2023-04-01,94
3,116,2023-04-01,77
3,83,2023-04-01,44
3,110,2023-04-01,56
3,64,2023-04-01,67
3,86,2023-04-01,25
3,57,2023-04-01,105
3,99,2023-04-01,105
3,60,2023-04-01,102
3,89,2023-04-01,58
3,48,2023-04-01,98
3,6,2023-04-01,115
3,104,2023-04-01,135
3,79,2023-04-01,92
3,43,2023-04-01,76
3,62,2023-04-01,41
3,93,2023-04-01,55
3,65,2023-04-01,95
3,4,2023-04-01,77
3,9,2023-04-01,74
3,61,2023-04-01,83
3,23,2023-04-01,101
3,119,2023-04-01,72
3,59,2023-04-01,83
3,16,2023-04-01,46
3,117,2023-04-01,55
3,3,2023-04-01,63
3,68,2023-04-01,44
3,94,2023-04-01,62
3,105,2023-04-01,110
3,35,2023-04-01,84
3,78,2023-04-01,107
3,50,2023-04-01,89
3,33,2023-04-01,52
3,49,2023-04-01,71
3,51,2023-04-01,92
3,27,2023-04-01,41
3,113,2023-04-01,71
3,45,2023-04-01,88
3,112,2023-05-01,58
3,90,2023-05-01,65
3,80,2023-05-01,101
3,37,2023-05-01,56
3,63,2023-05-01,73
3,28,2023-05-01,82
3,26,2023-05-01,63
3,77,2023-05-01,56
3,66,2023-05-01,70
3,120,2023-05-01,77
3,53,2023-05-01,74
3,10,2023-05-01,92
3,31,2023-05-01,77
3,69,2023-05-01,75
3,67,2023-05-01,58
3,38,2023-05-01,85
3,102,2023-05-01,99
3,118,2023-05-01,41
3,101,2023-05-01,95
3,107,2023-05-01,118
3,111,2023-05-01,133
3,47,2023-05-01,66
3,116,2023-05-01,25
3,83,2023-05-01,86
3,110,2023-05-01,126
3,64,2023-05-01,68
3,86,2023-05-01,89
3,57,2023-05-01,83
3,99,2023-05-01,82
3,60,2023-05-01,76
3,89,2023-05-01,43
3,48,2023-05-01,93
3,6,2023-05-01,75
3,104,2023-05-01,37
3,79,2023-05-01,68
3,43,2023-05-01,83
3,62,2023-05-01,46
3,93,2023-05-01,107
3,65,2023-05-01,61
3,4,2023-05-01,78
3,9,2023-05-01,93
3,61,2023-05-01,71
3,23,2023-05-01,91
3,119,2023-05-01,88
3,59,2023-05-01,106
3,16,2023-05-01,78
3,117,2023-05-01,69
3,3,2023-05-01,81
3,68,2023-05-01,63
3,94,2023-05-01,40
3,105,2023-05-01,18
3,35,2023-05-01,73
3,78,2023-05-01,79
3,50,2023-05-01,89
3,33,2023-05-01,47
3,49,2023-05-01,51
3,51,2023-05-01,74
3,27,2023-05-01,91
3,113,2023-05-01,101
3,45,2023-05-01,29
3,112,2023-05-31,70
3,90,2023-05-31,85
3,80,2023-05-31,78
3,37,2023-05-31,49
3,63,2023-05-31,89
3,28,2023-05-31,63
3,26,2023-05-31,108
3,77,2023-05-31,104
3,66,2023-05-31,21
3,120,2023-05-31,31
3,53,2023-05-31,74
3,10,2023-05-31,58
3,31,2023-05-31,102
3,69,2023-05-31,71
3,67,2023-05-31,108
3,38,2023-05-31,124
3,102,2023-05-31,47
3,118,2023-05-31,86
3,101,2023-05-31,79
3,107,2023-05-31,84
3,111,2023-05-31,51
3,47,2023-05-31,79
3,116,2023-05-31,55
3,83,2023-05-31,88
3,110,2023-05-31,114
3,64,2023-05-31,47
3,86,2023-05-31,80
3,57,2023-05-31,64
3,99,2023-05-31,93
3,60,2023-05-31,77
3,89,2023-05-31,82
3,48,2023-05-31,88
3,6,2023-05-31,55
3,104,2023-05-31,116
3,79,2023-05-31,68
3,43,2023-05-31,108
3,62,2023-05-31,70
3,93,2023-05-31,100
3,65,2023-05-31,131
3,4,2023-05-31,98
3,9,2023-05-31,52
3,61,2023-05-31,124
3,23,2023-05-31,47
3,119,2023-05-31,69
3,59,2023-05-31,79
3,16,2023-05-31,43
3,117,2023-05-31,77
3,3,2023-05-31,101
3,68,2023-05-31,61
3,94,2023-05-31,90
3,105,2023-05-31,72
3,35,2023-05-31,51
3,78,2023-05-31,120
3,50,2023-05-31,73
3,33,2023-05-31,118
3,49,2023-05-31,110
3,51,2023-05-31,62
3,27,2023-05-31,99
3,113,2023-05-31,85
3,45,2023-05-31,53
3,112,2023-06-30,95
3,90,2023-06-30,82
3,80,2023-06-30,62
3,37,2023-06-30,87
3,63,2023-06-30,80
3,28,2023-06-30,84
3,26,2023-06-30,57
3,77,2023-06-30,75
3,66,2023-06-30,91
3,120,2023-06-30,125
3,53,2023-06-30,77
3,10,2023-06-30,58
3,31,2023-06-30,64
3,69,2023-06-30,85
3,67,2023-06-30,76
3,38,2023-06-30,95
3,102,2023-06-30,78
3,118,2023-06-30,61
3,101,2023-06-30,90
3,107,2023-06-30,81
3,111,2023-06-30,78
3,47,2023-06-30,95
3,116,2023-06-30,79
3,83,2023-06-30,73
3,110,2023-06-30,91
3,64,2023-06-30,86
3,86,2023-06-30,68
3,57,2023-06-30,81
3,99,2023-06-30,134
3,60,2023-06-30,55
3,89,2023-06-30,43
3,48,2023-06-30,69
3,6,2023-06-30,85
3,104,2023-06-30,57
3,79,2023-06-30,103
3,43,2023-06-30,102
3,62,2023-06-30,31
3,93,2023-06-30,80
3,65,2023-06-30,100
3,4,2023-06-30,91
3,9,2023-06-30,92
3,61,2023-06-30,67
3,23,2023-06-30,74
3,119,2023-06-30,41
3,59,2023-06-30,51
3,16,2023-06-30,100
3,117,2023-06-30,42
3,3,2023-06-30,27
3,68,2023-06-30,124
3,94,2023-06-30,123
3,105,2023-06-30,119
3,35,2023-06-30,122
3,78,2023-06-30,60
3,50,2023-06-30,35
3,33,2023-06-30,94
3,49,2023-06-30,90
3,51,2023-06-30,87
3,27,2023-06-30,48
3,113,2023-06-30,78
3,45,2023-06-30,86
3,112,2023-07-30,80
3,90,2023-07-30,81
3,80,2023-07-30,76
3,37,2023-07-30,102
3,63,2023-07-30,105
3,28,2023-07-30,74
3,26,2023-07-30,64
3,77,2023-07-30,129
3,66,2023-07-30,112
3,120,2023-07-30,51
3,53,2023-07-30,91
3,10,2023-07-30,82
3,31,2023-07-30,73
3,69,2023-07-30,65
3,67,2023-07-30,105
3,38,2023-07-30,76
3,102,2023-07-30,88
3,118,2023-07-30,54
3,101,2023-07-30,73
3,107,2023-07-30,63
3,111,2023-07-30,104
3,47,2023-07-30,59
3,116,2023-07-30,105
3,83,2023-07-30,70
3,110,2023-07-30,84
3,64,2023-07-30,69
3,86,2023-07-30,56
3,57,2023-07-30,96
3,99,2023-07-30,93
3,60,2023-07-30,65
3,89,2023-07-30,41
3,48,2023-07-30,104
3,6,2023-07-30,48
3,104,2023-07-30,63
3,79,2023-07-30,91
3,43,2023-07-30,95
3,62,2023-07-30,116
3,93,2023-07-30,126
3,65,2023-07-30,85
3,4,2023-07-30,80
3,9,2023-07-30,104
3,61,2023-07-30,68
3,23,2023-07-30,43
3,119,2023-07-30,35
3,59,2023-07-30,79
3,16,2023-07-30,83
3,117,2023-07-30,98
3,3,2023-07-30,60
3,68,2023-07-30,69
3,94,2023-07-30,87
3,105,2023-07-30,100
3,35,2023-07-30,108
3,78,2023-07-30,40
3,50,2023-07-30,93
3,33,2023-07-30,129
3,49,2023-07-30,99
3,51,2023-07-30,0
3,27,2023-07-30,83
3,113,2023-07-30,74
3,45,2023-07-30,80
3,112,2023-08-29,66
3,90,2023-08-29,83
3,80,2023-08-29,119
3,37,2023-08-29,101
3,63,2023-08-29,65
3,28,2023-08-29,90
3,26,2023-08-29,93
3,77,2023-08-29,55
3,66,2023-08-29,100
3,120,2023-08-29,65
3,53,2023-08-29,41
3,10,2023-08-29,63
3,31,2023-08-29,106
3,69,2023-08-29,110
3,67,2023-08-29,124
3,38,2023-08-29,97
3,102,2023-08-29,59
3,118,2023-08-29,107
3,101,2023-08-29,97
3,107,2023-08-29,83
3,111,2023-08-29,67
3,47,2023-08-29,80
3,116,2023-08-29,77
3,83,2023-08-29,29
3,110,2023-08-29,25
3,64,2023-08-29,97
3,86,2023-08-29,75
3,57,2023-08-29,71
3,99,2023-08-29,96
3,60,2023-08-29,72
3,89,2023-08-29,83
3,48,2023-08-29,110
3,6,2023-08-29,69
3,104,2023-08-29,45
3,79,2023-08-29,25
3,43,2023-08-29,63
3,62,2023-08-29,96
3,93,2023-08-29,59
3,65,2023-08-29,66
3,4,2023-08-29,91
3,9,2023-08-29,77
3,61,2023-08-29,82
3,23,2023-08-29,101
3,119,2023-08-29,99
3,59,2023-08-29,104
3,16,2023-08-29,82
3,117,2023-08-29,105
3,3,2023-08-29,82
3,68,2023-08-29,108
3,94,2023-08-29,67
3,105,2023-08-29,73
3,35,2023-08-29,20
3,78,2023-08-29,152
3,50,2023-08-29,122
3,33,2023-08-29,50
3,49,2023-08-29,93
3,51,2023-08-29,72
3,27,2023-08-29,85
3,113,2023-08-29,66
3,45,2023-08-29,105
3,112,2023-09-28,74
3,90,2023-09-28,116
3,80,2023-09-28,106
3,37,2023-09-28,106
3,63,2023-09-28,92
3,28,2023-09-28,97
3,26,2023-09-28,88
3,77,2023-09-28,35
3,66,2023-09-28,91
3,120,2023-09-28,72
3,53,2023-09-28,67
3,10,2023-09-28,68
3,31,2023-09-28,109
3,69,2023-09-28,47
3,67,2023-09-28,49
3,38,2023-09-28,81
3,102,2023-09-28,52
3,118,2023-09-28,55
3,101,2023-09-28,56
3,107,2023-09-28,60
3,111,2023-09-28,100
3,47,2023-09-28,70
3,116,2023-09-28,54
3,83,2023-09-28,75
3,110,2023-09-28,59
3,64,2023-09-28,71
3,86,2023-09-28,87
3,57,2023-09-28,63
3,99,2023-09-28,57
3,60,2023-09-28,91
3,89,2023-09-28,122
3,48,2023-09-28,76
3,6,2023-09-28,116
3,104,2023-09-28,45
3,79,2023-09-28,80
3,43,2023-09-28,49
3,62,2023-09-28,72
3,93,2023-09-28,45
3,65,2023-09-28,77
3,4,2023-09-28,104
3,9,2023-09-28,49
3,61,2023-09-28,77
3,23,2023-09-28,83
3,119,2023-09-28,118
3,59,2023-09-28,54
3,16,2023-09-28,86
3,117,2023-09-28,55
3,3,2023-09-28,132
3,68,2023-09-28,56
3,94,2023-09-28,68
3,105,2023-09-28,57
3,35,2023-09-28,78
3,78,2023-09-28,72
3,50,2023-09-28,76
3,33,2023-09-28,98
3,49,2023-09-28,97
3,51,2023-09-28,52
3,27,2023-09-28,67
3,113,2023-09-28,86
3,45,2023-09-28,103
3,112,2023-10-28,91
3,90,2023-10-28,60
3,80,2023-10-28,100
3,37,2023-10-28,94
3,63,2023-10-28,117
3,28,2023-10-28,106
3,26,2023-10-28,77
3,77,2023-10-28,103
3,66,2023-10-28,93
3,120,2023-10-28,89
3,53,2023-10-28,69
3,10,2023-10-28,84
3,31,2023-10-28,82
3,69,2023-10-28,115
3,67,2023-10-28,77
3,38,2023-10-28,90
3,102,2023-10-28,142
3,118,2023-10-28,32
3,101,2023-10-28,64
3,107,2023-10-28,67
3,111,2023-10-28,93
3,47,2023-10-28,51
3,116,2023-10-28,111
3,83,2023-10-28,48
3,110,2023-10-28,102
3,64,2023-10-28,113
3,86,2023-10-28,57
3,57,2023-10-28,37
3,99,2023-10-28,87
3,60,2023-10-28,62
3,89,2023-10-28,94
3,48,2023-10-28,107
3,6,2023-10-28,75
3,104,2023-10-28,97
3,79,2023-10-28,113
3,43,2023-10-28,41
3,62,2023-10-28,63
3,93,2023-10-28,78
3,65,2023-10-28,101
3,4,2023-10-28,57
3,9,2023-10-28,63
3,61,2023-10-28,97
3,23,2023-10-28,73
3,119,2023-10-28,44
3,59,2023-10-28,56
3,16,2023-10-28,56
3,117,2023-10-28,120
3,3,2023-10-28,102
3,68,2023-10-28,65
3,94,2023-10-28,33
3,105,2023-10-28,134
3,35,2023-10-28,123
3,78,2023-10-28,70
3,50,2023-10-28,75
3,33,2023-10-28,74
3,49,2023-10-28,101
3,51,2023-10-28,98
3,27,2023-10-28,84
3,113,2023-10-28,13
3,45,2023-10-28,66
3,112,2023-11-27,112
3,90,2023-11-27,102
3,80,2023-11-27,51
3,37,2023-11-27,93
3,63,2023-11-27,65
3,28,2023-11-27,56
3,26,2023-11-27,72
3,77,2023-11-27,103
3,66,2023-11-27,83
3,120,2023-11-27,40
3,53,2023-11-27,78
3,10,2023-11-27,56
3,31,2023-11-27,122
3,69,2023-11-27,55
3,67,2023-11-27,37
3,38,2023-11-27,98
3,102,2023-11-27,80
3,118,2023-11-27,48
3,101,2023-11-27,52
3,107,2023-11-27,125
3,111,2023-11-27,33
3,47,2023-11-27,57
3,116,2023-11-27,49
3,83,2023-11-27,80
3,110,2023-11-27,107
3,64,2023-11-27,99
3,86,2023-11-27,90
3,57,2023-11-27,97
3,99,2023-11-27,121
3,60,2023-11-27,59
3,89,2023-11-27,60
3,48,2023-11-27,53
3,6,2023-11-27,90
3,104,2023-11-27,63
3,79,2023-11-27,16
3,43,2023-11-27,80
3,62,2023-11-27,97
3,93,2023-11-27,32
3,65,2023-11-27,81
3,4,2023-11-27,128
3,9,2023-11-27,129
3,61,2023-11-27,98
3,23,2023-11-27,23
3,119,2023-11-27,97
3,59,2023-11-27,101
3,16,2023-11-27,44
3,117,2023-11-27,96
3,3,2023-11-27,106
3,68,2023-11-27,65
3,94,2023-11-27,55
3,105,2023-11-27,23
3,35,2023-11-27,113
3,78,2023-11-27,50
3,50,2023-11-27,79
3,33,2023-11-27,117
3,49,2023-11-27,30
3,51,2023-11-27,73
3,27,2023-11-27,70
3,113,2023-11-27,68
3,45,2023-11-27,90
3,112,2023-12-27,14
3,90,2023-12-27,67
3,80,2023-12-27,47
3,37,2023-12-27,62
3,63,2023-12-27,51
3,28,2023-12-27,67
3,26,2023-12-27,26
3,77,2023-12-27,99
3,66,2023-12-27,100
3,120,2023-12-27,50
3,53,2023-12-27,66
3,10,2023-12-27,80
3,31,2023-12-27,76
3,69,2023-12-27,87
3,67,2023-12-27,69
3,38,2023-12-27,59
3,102,2023-12-27,62
3,118,2023-12-27,145
3,101,2023-12-27,74
3,107,2023-12-27,77
3,111,2023-12-27,78
3,47,2023-12-27,108
3,116,2023-12-27,111
3,83,2023-12-27,22
3,110,2023-12-27,92
3,64,2023-12-27,56
3,86,2023-12-27,102
3,57,2023-12-27,92
3,99,2023-12-27,69
3,60,2023-12-27,86
3,89,2023-12-27,61
3,48,2023-12-27,42
3,6,2023-12-27,83
3,104,2023-12-27,77
3,79,2023-12-27,52
3,43,2023-12-27,100
3,62,2023-12-27,101
3,93,2023-12-27,55
3,65,2023-12-27,29
3,4,2023-12-27,129
3,9,2023-12-27,62
3,61,2023-12-27,110
3,23,2023-12-27,76
3,119,2023-12-27,28
3,59,2023-12-27,89
3,16,2023-12-27,5
3,117,2023-12-27,80
3,3,2023-12-27,92
3,68,2023-12-27,67
3,94,2023-12-27,52
3,105,2023-12-27,70
3,35,2023-12-27,143
3,78,2023-12-27,87
3,50,2023-12-27,76
3,33,2023-12-27,85
3,49,2023-12-27,77
3,51,2023-12-27,97
3,27,2023-12-27,95
3,113,2023-12-27,103
3,45,2023-12-27,73
3,112,2024-01-26,81
3,90,2024-01-26,100
3,80,2024-01-26,84
3,37,2024-01-26,70
3,63,2024-01-26,85
3,28,2024-01-26,101
3,26,2024-01-26,72
3,77,2024-01-26,72
3,66,2024-01-26,27
3,120,2024-01-26,78
3,53,2024-01-26,92
3,10,2024-01-26,102
3,31,2024-01-26,66
3,69,2024-01-26,110
3,67,2024-01-26,79
3,38,2024-01-26,124
3,102,2024-01-26,132
3,118,2024-01-26,57
3,101,2024-01-26,94
3,107,2024-01-26,41
3,111,2024-01-26,72
3,47,2024-01-26,84
3,116,2024-01-26,38
3,83,2024-01-26,83
3,110,2024-01-26,87
3,64,2024-01-26,90
3,86,2024-01-26,39
3,57,2024-01-26,77
3,99,2024-01-26,96
3,60,2024-01-26,94
3,89,2024-01-26,120
3,48,2024-01-26,40
3,6,2024-01-26,56
3,104,2024-01-26,94
3,79,2024-01-26,83
3,43,2024-01-26,58
3,62,2024-01-26,61
3,93,2024-01-26,73
3,65,2024-01-26,89
3,4,2024-01-26,31
3,9,2024-01-26,65
3,61,2024-01-26,62
3,23,2024-01-26,124
3,119,2024-01-26,100
3,59,2024-01-26,65
3,16,2024-01-26,85
3,117,2024-01-26,40
3,3,2024-01-26,95
3,68,2024-01-26,25
3,94,2024-01-26,94
3,105,2024-01-26,85
3,35,2024-01-26,81
3,78,2024-01-26,45
3,50,2024-01-26,75
3,33,2024-01-26,84
3,49,2024-01-26,57
3,51,2024-01-26,83
3,27,2024-01-26,65
3,113,2024-01-26,76
3,45,2024-01-26,113
3,112,2024-02-25,48
3,90,2024-02-25,99
3,80,2024-02-25,38
3,37,2024-02-25,133
3,63,2024-02-25,49
3,28,2024-02-25,100
3,26,2024-02-25,48
3,77,2024-02-25,72
3,66,2024-02-25,78
3,120,2024-02-25,95
3,53,2024-02-25,37
3,10,2024-02-25,67
3,31,2024-02-25,50
3,69,2024-02-25,59
3,67,2024-02-25,48
3,38,2024-02-25,128
3,102,2024-02-25,64
3,118,2024-02-25,44
3,101,2024-02-25,53
3,107,2024-02-25,18
3,111,2024-02-25,107
3,47,2024-02-25,49
3,116,2024-02-25,47
3,83,2024-02-25,107
3,110,2024-02-25,94
3,64,2024-02-25,112
3,86,2024-02-25,60
3,57,2024-02-25,83
3,99,2024-02-25,55
3,60,2024-02-25,84
3,89,2024-02-25,57
3,48,2024-02-25,75
3,6,2024-02-25,50
3,104,2024-02-25,30
3,79,2024-02-25,75
3,43,2024-02-25,97
3,62,2024-02-25,72
3,93,2024-02-25,99
3,65,2024-02-25,73
3,4,2024-02-25,115
3,9,2024-02-25,65
3,61,2024-02-25,44
3,23,2024-02-25,81
3,119,2024-02-25,122
3,59,2024-02-25,13
3,16,2024-02-25,84
3,117,2024-02-25,94
3,3,2024-02-25,32
3,68,2024-02-25,47
3,94,2024-02-25,111
3,105,2024-02-25,49
3,35,2024-02-25,98
3,78,2024-02-25,83
3,50,2024-02-25,69
3,33,2024-02-25,125
3,49,2024-02-25,84
3,51,2024-02-25,57
3,27,2024-02-25,37
3,113,2024-02-25,23
3,45,2024-02-25,118
3,112,2024-03-26,76
3,90,2024-03-26,51
3,80,2024-03-26,145
3,37,2024-03-26,65
3,63,2024-03-26,61
3,28,2024-03-26,43
3,26,2024-03-26,72
3,77,2024-03-26,60
3,66,2024-03-26,142
3,120,2024-03-26,104
3,53,2024-03-26,90
3,10,2024-03-26,58
3,31,2024-03-26,60
3,69,2024-03-26,49
3,67,2024-03-26,54
3,38,2024-03-26,98
3,102,2024-03-26,94
3,118,2024-03-26,74
3,101,2024-03-26,52
3,107,2024-03-26,48
3,111,2024-03-26,115
3,47,2024-03-26,59
3,116,2024-03-26,40
3,83,2024-03-26,24
3,110,2024-03-26,115
3,64,2024-03-26,74
3,86,2024-03-26,80
3,57,2024-03-26,49
3,99,2024-03-26,28
3,60,2024-03-26,78
3,89,2024-03-26,96
3,48,2024-03-26,87
3,6,2024-03-26,62
3,104,2024-03-26,51
3,79,2024-03-26,84
3,43,2024-03-26,75
3,62,2024-03-26,91
3,93,2024-03-26,48
3,65,2024-03-26,99
3,4,2024-03-26,61
3,9,2024-03-26,127
3,61,2024-03-26,56
3,23,2024-03-26,84
3,119,2024-03-26,91
3,59,2024-03-26,77
3,16,2024-03-26,42
3,117,2024-03-26,73
3,3,2024-03-26,98
3,68,2024-03-26,95
3,94,2024-03-26,102
