id,fecha,cliente_id,producto_id,cantidad
2086,2024-05-09,81,72,2
2087,2024-08-14,63,12,2
2088,2025-09-07,163,89,1
2089,2024-04-27,371,58,1
2090,2025-01-03,159,107,1
2091,2024-06-29,210,21,1
2092,2024-01-13,28,44,1
2093,2025-12-20,206,57,1
2094,2024-10-12,365,116,1
2095,2025-05-04,212,72,2
2096,2025-08-13,114,89,1
2097,2024-07-23,45,4,1
2098,2024-04-23,100,9,1
2099,2024-11-13,324,12,1
2100,2024-05-11,245,31,1
2101,2024-12-28,238,81,2
2102,2025-11-20,210,98,1
2103,2025-11-04,130,48,1
2104,2024-11-24,228,27,1
2105,2024-10-23,66,54,1
2106,2024-06-04,301,79,1
2107,2025-12-04,270,77,1
2108,2024-05-06,115,111,1
2109,2025-03-20,184,25,2
2110,2025-06-14,143,3,1
2111,2024-09-01,351,89,1
2112,2024-10-23,225,33,1
2113,2024-02-22,31,55,2
2114,2025-09-17,84,114,1
2115,2025-07-22,71,68,2
2116,2025-11-04,322,59,1
2117,2024-02-06,156,11,1
2118,2024-10-22,60,120,3
2119,2025-02-12,112,59,2
2120,2024-01-10,155,24,1
2121,2025-09-13,179,8,1
2122,2025-03-04,60,61,1
2123,2025-06-16,19,86,1
2124,2025-04-09,70,16,2
2125,2024-02-16,153,6,1
2126,2025-03-05,9,23,1
2127,2025-05-20,328,19,1
2128,2025-07-13,297,49,1
2129,2024-01-11,64,43,1
2130,2025-03-19,159,5,1
2131,2025-01-16,373,79,2
2132,2024-05-20,301,43,2
2133,2025-04-11,372,107,1
2134,2024-06-26,316,11,1
2135,2025-10-07,124,80,1
2136,2025-09-13,348,44,1
2137,2024-01-06,9,107,1
2138,2025-09-08,71,104,1
2139,2025-01-08,264,35,1
2140,2024-11-20,61,14,1
2141,2025-01-28,389,57,1
2142,2024-11-03,142,47,1
2143,2024-07-25,126,61,3
2144,2024-10-16,278,43,1
2145,2024-09-28,211,53,1
2146,2024-09-13,140,79,2
2147,2024-10-07,325,60,1
2148,2025-07-26,54,38,3
2149,2025-09-19,299,83,1
2150,2025-07-30,137,98,1
2151,2024-05-14,199,5,2
2152,2025-11-14,224,62,1
2153,2024-01-12,253,107,1
2154,2024-03-19,353,96,2
2155,2025-04-05,144,93,1
2156,2025-05-15,191,50,1
2157,2024-11-15,357,61,2
2158,2024-12-18,304,120,1
2159,2025-12-15,313,54,1
2160,2024-05-29,86,60,2
2161,2025-05-15,363,120,1
2162,2025-12-25,142,59,1
2163,2024-11-11,6,115,2
2164,2024-08-01,380,70,1
2165,2024-12-03,331,44,1
2166,2025-12-07,9,70,1
2167,2024-08-02,65,14,1
2168,2025-08-30,131,20,2
2169,2025-02-05,56,28,2
2170,2024-02-10,100,32,2
2171,2024-07-09,129,113,1
2172,2025-04-16,165,85,2
2173,2025-01-23,168,111,3
2174,2025-09-14,58,30,3
2175,2025-03-20,176,120,1
2176,2025-01-13,7,86,2
2177,2025-11-08,123,15,1
2178,2024-12-28,62,13,1
2179,2025-03-15,183,74,1
2180,2025-07-25,257,29,2
2181,2025-11-22,369,16,2
2182,2025-07-12,15,112,1
2183,2025-03-21,244,103,4
2184,2024-11-03,62,61,1
2185,2024-11-05,264,108,1
2186,2025-09-05,321,115,1
2187,2025-04-14,208,85,1
2188,2025-12-11,375,25,1
2189,2024-10-21,55,86,1
2190,2025-10-13,9,96,2
2191,2024-08-09,128,11,2
2192,2025-08-16,111,82,1
2193,2025-09-27,125,16,2
2194,2025-07-15,14,88,1
2195,2025-12-22,345,63,3
2196,2024-10-24,100,53,1
2197,2024-01-08,151,27,1
2198,2025-05-19,375,103,1
2199,2025-06-01,26,60,3
2200,2025-02-09,211,117,1
2201,2024-06-11,75,34,1
2202,2025-03-11,92,57,1
2203,2025-08-26,234,92,1
2204,2024-03-13,188,57,1
2205,2025-06-08,227,49,1
2206,2025-01-04,96,52,1
2207,2024-07-04,396,87,2
2208,2025-11-23,272,18,1
2209,2025-03-11,2,74,2
2210,2025-08-08,34,96,2
2211,2024-09-22,17,83,2
2212,2025-04-24,160,19,2
2213,2025-05-06,46,106,2
2214,2024-06-05,223,62,1
2215,2024-08-25,338,21,1
2216,2024-08-31,116,26,1
2217,2025-05-28,101,100,1
2218,2024-08-20,7,36,1
2219,2024-10-12,81,116,1
2220,2025-12-13,147,1,1
2221,2024-06-24,92,80,2
2222,2024-08-09,153,56,1
2223,2025-12-19,16,16,1
2224,2025-02-04,164,57,1
2225,2024-11-18,349,117,1
2226,2025-07-14,107,107,3
2227,2024-11-06,46,108,1
2228,2024-03-04,370,76,2
2229,2025-09-16,285,108,1
2230,2024-11-03,69,6,1
2231,2024-04-02,313,85,1
2232,2024-12-16,41,74,1
2233,2025-03-26,35,50,2
2234,2025-07-27,16,80,2
2235,2025-03-26,287,92,1
2236,2024-12-01,280,56,2
2237,2025-05-26,395,34,2
2238,2024-09-20,353,109,2
2239,2024-08-01,162,13,2
2240,2025-02-04,373,62,2
2241,2025-11-02,220,23,2
2242,2024-04-24,59,89,2
2243,2025-08-31,181,54,1
2244,2025-09-06,358,41,1
2245,2025-08-21,72,23,2
2246,2025-03-01,24,88,1
2247,2025-03-01,264,37,1
2248,2024-11-15,295,32,2
2249,2024-08-20,269,105,2
2250,2025-10-22,123,35,2
2251,2025-12-16,233,109,4
2252,2024-01-25,383,26,2
2253,2025-06-12,177,99,1
2254,2025-05-11,175,28,2
2255,2025-01-09,230,1,3
2256,2025-05-21,269,103,2
2257,2024-11-26,351,63,1
2258,2025-06-29,68,86,2
2259,2024-01-30,115,105,1
2260,2025-09-01,397,68,1
2261,2024-07-03,82,103,3
2262,2025-01-16,353,24,2
2263,2024-03-13,71,30,2
2264,2024-04-09,354,5,1
2265,2025-04-10,198,9,1
2266,2025-12-05,17,40,1
2267,2025-12-24,222,10,1
2268,2025-01-08,127,47,1
2269,2024-08-03,109,93,1
2270,2025-11-29,52,59,1
2271,2024-11-26,217,6,1
2272,2024-04-02,220,53,1
2273,2025-07-01,101,94,1
2274,2025-06-14,228,112,1
2275,2024-09-03,124,83,2
2276,2024-07-31,44,28,1
2277,2024-07-26,101,72,1
2278,2025-06-29,93,59,1
2279,2025-09-04,87,42,1
2280,2024-03-31,124,115,1
2281,2024-04-28,361,24,2
2282,2025-01-29,394,14,1
2283,2024-03-25,162,53,1
2284,2025-04-08,102,34,1
2285,2025-08-27,181,32,1
2286,2025-04-05,240,17,1
2287,2025-05-20,50,53,1
2288,2025-09-02,357,111,1
2289,2025-10-01,267,76,1
2290,2025-01-05,84,110,1
2291,2024-03-14,344,2,3
2292,2024-03-12,131,74,1
2293,2024-06-16,55,31,1
2294,2025-12-15,289,3,1
2295,2025-11-28,393,8,1
2296,2024-09-06,255,22,1
2297,2024-06-12,128,69,1
2298,2025-04-19,383,87,1
2299,2025-12-26,375,24,1
2300,2025-12-30,35,49,3
2301,2025-05-08,69,77,2
2302,2025-03-11,285,75,4
2303,2025-02-23,80,22,2
2304,2025-04-08,339,81,2
2305,2025-05-05,327,90,1
2306,2025-07-08,331,85,1
2307,2025-09-18,340,44,2
2308,2024-02-13,69,76,1
2309,2024-08-16,292,38,1
2310,2025-07-23,112,77,1
2311,2025-06-18,77,43,1
2312,2025-09-30,93,95,2
2313,2025-12-25,199,47,1
2314,2024-12-29,103,46,1
2315,2024-10-17,347,47,2
2316,2025-03-16,247,82,1
2317,2025-03-23,64,4,2
2318,2024-07-16,161,47,2
2319,2025-09-05,38,70,1
2320,2025-11-27,19,117,1
2321,2025-11-02,337,116,2
2322,2024-06-24,260,4,1
2323,2024-04-30,170,86,1
2324,2024-08-11,154,98,1
2325,2024-04-21,129,32,1
2326,2024-07-10,285,1,1
2327,2025-09-26,243,76,1
2328,2024-11-28,12,72,1
2329,2025-03-27,134,109,1
2330,2024-04-11,220,108,1
2331,2024-09-14,146,30,2
2332,2025-06-10,234,63,1
2333,2024-06-04,315,34,1
2334,2024-05-16,27,41,1
2335,2025-12-04,220,87,2
2336,2024-09-11,360,71,1
2337,2025-12-31,130,93,1
2338,2025-05-22,14,1,1
2339,2024-11-05,172,53,1
2340,2025-09-15,96,88,1
2341,2025-08-02,170,94,1
2342,2024-08-10,234,64,3
2343,2024-01-21,100,45,1
2344,2024-12-26,148,95,1
2345,2025-05-18,248,77,2
2346,2025-11-19,287,10,1
2347,2024-05-04,18,32,1
2348,2024-02-20,378,96,1
2349,2025-03-07,38,6,2
2350,2024-10-23,16,24,1
2351,2024-04-02,58,16,1
2352,2024-01-28,159,112,1
2353,2025-07-21,19,105,1
2354,2025-06-28,85,90,1
2355,2025-10-11,237,92,2
2356,2024-02-12,394,61,1
2357,2024-06-22,101,119,1
2358,2024-10-08,112,22,1
2359,2024-12-15,335,115,2
2360,2025-07-06,204,91,1
2361,2024-06-28,212,91,2
2362,2025-05-09,229,14,1
2363,2024-08-15,85,98,1
2364,2025-12-10,78,19,1
2365,2024-06-21,31,33,2
2366,2025-10-01,8,8,1
2367,2024-08-05,82,84,1
2368,2024-06-24,322,120,1
2369,2024-08-31,233,104,1
2370,2024-12-18,386,85,1
2371,2025-06-18,98,73,2
2372,2025-04-11,269,44,1
2373,2024-06-10,13,40,1
2374,2025-04-24,371,49,1
2375,2024-09-30,204,25,1
2376,2025-07-02,397,37,2
2377,2025-04-02,64,92,1
2378,2025-06-24,328,18,4
2379,2024-06-30,80,34,1
2380,2024-01-16,61,64,1
2381,2024-03-05,162,37,1
2382,2025-02-03,317,57,1
2383,2024-03-18,60,36,1
2384,2024-03-11,247,115,1
2385,2024-05-08,39,81,1
2386,2024-01-01,374,65,1
2387,2025-12-02,118,45,2
2388,2025-07-18,326,7,1
2389,2025-03-13,258,94,2
2390,2025-03-20,374,88,2
2391,2024-08-18,41,106,1
2392,2024-01-19,343,99,1
2393,2025-09-13,51,95,2
2394,2024-05-05,118,7,3
2395,2025-03-01,368,64,1
2396,2025-08-31,166,56,1
2397,2025-01-03,216,91,2
2398,2024-08-10,141,100,2
2399,2025-03-01,287,13,1
2400,2024-02-15,56,94,1
2401,2024-09-14,146,70,1
2402,2025-01-02,130,69,1
2403,2025-07-08,148,88,1
2404,2024-01-10,63,41,1
2405,2024-04-04,133,53,1
2406,2024-08-15,164,58,2
2407,2024-03-14,98,59,1
2408,2025-06-17,178,112,1
2409,2024-09-06,256,8,1
2410,2025-10-17,91,65,1
2411,2025-08-31,372,16,1
2412,2025-08-20,310,58,2
2413,2024-04-01,263,12,1
2414,2025-04-02,375,77,1
2415,2024-11-21,123,101,2
2416,2025-07-09,81,2,1
2417,2025-02-23,208,39,1
2418,2024-10-25,128,84,3
2419,2024-02-19,109,24,1
2420,2024-04-24,319,78,1
2421,2024-08-24,326,27,1
2422,2025-08-06,84,56,1
2423,2024-10-17,306,95,1
2424,2025-03-26,283,54,1
2425,2024-08-06,310,52,1
2426,2025-02-27,331,115,1
2427,2025-11-03,16,47,1
2428,2024-04-18,260,101,1
2429,2024-03-20,400,104,1
2430,2024-10-06,149,93,1
2431,2024-02-17,64,16,1
2432,2024-09-22,313,41,1
2433,2025-11-24,332,100,1
2434,2024-05-31,169,39,1
2435,2024-06-23,9,117,2
2436,2024-06-16,137,87,2
2437,2025-01-31,277,39,1
2438,2025-06-26,140,90,1
2439,2024-11-18,319,92,1
2440,2024-12-20,46,77,1
2441,2025-02-12,37,73,3
2442,2025-03-20,124,52,1
2443,2024-11-20,337,22,1
2444,2025-11-27,142,20,1
2445,2025-01-01,388,43,2
2446,2025-02-08,300,5,1
2447,2024-03-14,295,12,1
2448,2025-12-25,265,9,1
2449,2024-10-22,188,84,1
2450,2025-04-28,17,18,1
2451,2025-12-18,218,51,1
2452,2024-10-31,110,65,1
2453,2024-10-05,144,11,1
2454,2025-07-27,294,10,1
2455,2024-03-25,165,51,1
2456,2024-08-15,152,73,1
2457,2024-09-08,100,72,1
2458,2025-10-28,365,105,1
2459,2024-06-21,399,44,4
2460,2025-02-12,263,43,1
2461,2024-09-16,355,113,2
2462,2025-12-02,356,62,1
2463,2024-12-31,187,81,1
2464,2025-11-02,111,73,1
2465,2024-08-29,164,108,2
2466,2025-01-16,186,80,1
2467,2024-03-16,171,118,1
2468,2024-02-10,53,14,1
2469,2025-08-29,302,72,1
2470,2024-01-20,371,30,1
2471,2024-07-18,239,17,1
2472,2025-05-30,11,44,1
2473,2024-08-23,259,66,1
2474,2025-05-02,85,73,1
2475,2025-12-26,395,25,1
2476,2024-12-29,362,55,1
2477,2025-12-02,174,24,1
2478,2025-03-19,153,38,1
2479,2025-06-15,163,45,2
2480,2024-02-11,322,90,2
2481,2025-07-06,361,78,1
2482,2025-07-23,45,15,1
2483,2025-04-15,268,94,2
2484,2025-11-15,334,52,2
2485,2024-03-17,397,5,1
2486,2024-09-13,307,104,1
2487,2025-10-13,313,29,1
2488,2024-11-08,57,14,1
2489,2025-02-27,276,91,3
2490,2024-12-29,331,10,1
2491,2024-08-09,93,32,1
2492,2024-08-15,58,104,2
2493,2024-01-06,361,71,1
2494,2024-02-26,195,51,3
2495,2024-09-25,336,26,1
2496,2025-10-30,149,59,1
2497,2025-11-13,252,44,3
2498,2025-04-21,308,96,1
2499,2024-03-09,378,62,1
2500,2024-09-21,78,30,1
2501,2024-01-21,343,40,1
2502,2025-10-31,96,83,2
2503,2024-09-06,296,25,1
2504,2024-12-30,106,58,1
2505,2024-01-06,347,35,1
2506,2025-08-29,391,110,2
2507,2025-03-12,15,78,1
2508,2024-08-03,379,12,1
2509,2025-11-07,156,3,1
2510,2024-08-14,232,34,1
2511,2024-11-16,70,115,1
2512,2025-11-16,24,105,1
2513,2024-04-05,185,102,1
2514,2025-04-19,234,34,2
2515,2025-11-22,104,87,2
2516,2024-07-19,122,79,2
2517,2025-03-03,355,58,1
2518,2024-05-12,376,37,1
2519,2024-01-19,4,28,2
2520,2024-08-12,92,50,1
2521,2025-09-07,310,32,2
2522,2024-09-21,378,78,1
2523,2025-04-05,312,94,2
2524,2024-08-01,175,65,1
2525,2025-02-08,138,71,3
2526,2024-09-27,200,48,2
2527,2025-09-12,223,52,1
2528,2025-11-13,143,25,1
2529,2025-08-04,10,84,1
2530,2025-08-26,48,28,1
2531,2024-09-18,226,99,2
2532,2024-09-19,12,25,1
2533,2025-02-17,137,90,1
2534,2025-06-04,76,31,1
2535,2025-03-23,162,61,1
2536,2024-02-03,70,43,1
2537,2024-05-31,282,50,2
2538,2025-11-21,307,64,1
2539,2025-07-31,158,103,1
2540,2024-02-26,43,120,2
2541,2025-05-12,347,31,1
2542,2024-09-25,43,8,1
2543,2025-07-23,339,21,1
2544,2025-04-22,316,73,2
2545,2025-11-11,151,4,1
2546,2025-05-13,332,26,1
2547,2025-12-10,29,112,1
2548,2024-04-20,334,32,2
2549,2024-07-19,223,107,1
2550,2024-09-20,368,88,1
2551,2025-07-20,346,66,1
2552,2024-12-27,304,111,2
2553,2025-11-14,400,119,1
2554,2025-03-22,50,10,2
2555,2025-02-16,374,49,2
2556,2024-07-07,82,82,2
2557,2025-08-09,163,50,1
2558,2024-06-04,347,40,1
2559,2025-06-03,13,3,2
2560,2025-06-19,153,15,2
2561,2024-04-16,144,44,3
2562,2025-06-29,75,66,2
2563,2025-11-20,292,36,1
2564,2025-06-11,57,61,1
2565,2025-01-21,368,48,1
2566,2024-02-04,309,71,1
2567,2024-10-10,195,90,1
2568,2025-08-21,142,22,1
2569,2024-04-05,375,88,1
2570,2024-09-26,65,9,1
2571,2024-05-10,167,92,2
2572,2024-12-04,103,48,1
2573,2025-09-19,284,26,2
2574,2025-07-23,229,100,2
2575,2024-01-11,364,45,1
2576,2024-01-12,217,79,2
2577,2024-10-14,5,112,2
2578,2025-03-26,98,64,1
2579,2025-02-03,103,118,1
2580,2024-03-01,176,19,1
2581,2024-02-11,42,120,1
2582,2025-01-18,158,55,1
2583,2024-02-06,363,2,1
2584,2024-12-17,349,46,2
2585,2025-06-02,105,17,1
2586,2024-02-19,130,5,1
2587,2025-03-03,393,56,1
2588,2025-11-08,134,27,1
2589,2025-08-20,51,17,1
2590,2024-01-02,79,76,2
2591,2025-04-05,399,74,1
2592,2024-10-19,352,24,1
2593,2024-06-29,91,94,1
2594,2024-05-14,385,43,1
2595,2024-07-19,107,66,1
2596,2025-09-05,390,2,2
2597,2025-05-27,232,120,1
2598,2025-11-05,192,24,1
2599,2024-03-27,51,117,1
2600,2025-05-26,15,46,2
2601,2025-08-26,70,67,1
2602,2024-03-04,105,112,2
2603,2025-01-26,150,118,2
2604,2024-01-30,143,105,1
2605,2024-05-08,131,86,1
2606,2024-09-02,323,32,1
2607,2024-10-17,122,75,1
2608,2024-12-30,106,87,2
2609,2025-12-06,295,38,1
2610,2024-09-02,131,50,1
2611,2025-12-29,30,81,4
2612,2025-02-21,359,1,1
2613,2025-03-19,114,13,1
2614,2025-08-28,317,64,1
2615,2025-09-17,234,24,2
2616,2025-06-23,108,29,1
2617,2024-05-03,325,101,2
2618,2025-07-25,156,18,1
2619,2025-09-19,129,47,1
2620,2024-09-06,131,18,1
2621,2024-11-21,9,61,1
2622,2025-04-24,383,30,1
2623,2025-06-03,317,21,1
2624,2025-06-07,139,18,1
2625,2024-10-12,379,4,1
2626,2025-03-12,331,40,1
2627,2025-04-22,381,3,2
2628,2025-11-09,49,118,1
2629,2025-01-29,53,26,1
2630,2024-05-16,100,41,1
2631,2025-08-25,185,104,1
2632,2024-06-05,97,57,1
2633,2024-05-07,13,78,1
2634,2025-09-04,136,4,1
2635,2025-03-31,159,76,1
2636,2025-01-07,5,39,1
2637,2025-08-18,173,44,2
2638,2024-11-07,29,80,2
2639,2024-09-16,290,97,1
2640,2025-01-20,101,14,2
2641,2025-06-25,19,82,1
2642,2024-12-27,301,18,1
2643,2024-03-15,134,31,1
2644,2024-08-17,124,69,1
2645,2025-09-22,110,52,1
2646,2025-12-10,374,5,1
2647,2024-06-25,349,101,1
2648,2024-10-11,288,25,1
2649,2025-09-10,388,48,2
2650,2025-10-11,331,89,1
2651,2024-03-26,158,32,2
2652,2024-01-24,116,111,2
2653,2025-04-25,4,15,1
2654,2024-05-25,110,38,1
2655,2024-05-11,280,104,2
2656,2025-10-23,291,98,1
2657,2024-03-13,304,37,1
2658,2025-03-25,228,53,2
2659,2025-06-11,106,6,1
2660,2025-02-12,108,8,1
2661,2024-01-11,150,65,1
2662,2025-06-28,337,13,1
2663,2025-09-26,127,46,1
2664,2024-08-10,127,33,3
2665,2024-01-13,265,43,2
2666,2024-09-28,45,89,2
2667,2025-12-05,394,32,1
2668,2025-05-06,148,99,1
2669,2025-02-04,133,91,1
2670,2025-06-05,190,83,1
2671,2024-09-25,203,89,1
2672,2025-11-26,314,33,1
2673,2024-09-01,330,54,1
2674,2025-01-21,50,16,1
2675,2024-08-23,88,90,1
2676,2025-12-02,310,73,3
2677,2024-11-18,167,81,1
2678,2024-04-06,292,12,3
2679,2025-09-10,315,94,1
2680,2024-10-25,242,36,1
2681,2025-03-16,2,93,1
2682,2024-09-24,51,76,2
2683,2024-08-23,378,14,1
2684,2024-03-31,65,108,1
2685,2024-08-12,211,89,1
2686,2024-02-13,209,14,1
2687,2025-08-28,235,83,2
2688,2024-01-27,61,106,1
2689,2024-06-25,51,76,1
2690,2025-10-01,400,8,2
2691,2024-08-28,356,86,1
2692,2024-10-23,397,75,1
2693,2024-08-15,376,25,2
2694,2024-01-14,71,92,2
2695,2025-09-28,292,94,1
2696,2024-01-20,190,81,1
2697,2024-10-26,229,22,3
2698,2025-11-27,296,19,1
2699,2025-06-01,124,39,1
2700,2024-02-01,10,59,2
2701,2025-06-30,292,119,1
2702,2024-07-18,215,11,1
2703,2025-01-30,201,78,1
2704,2025-04-20,226,26,1
2705,2024-10-09,9,30,2
2706,2024-12-06,2,14,1
2707,2025-09-30,219,48,1
2708,2024-09-17,207,119,1
2709,2024-12-13,191,6,1
2710,2024-02-06,95,52,1
2711,2024-04-29,239,64,2
2712,2024-11-28,354,100,1
2713,2025-04-28,337,22,1
2714,2025-06-04,337,118,1
2715,2024-05-02,119,78,1
2716,2024-03-13,80,75,2
2717,2024-09-25,366,29,2
2718,2024-03-26,71,33,1
2719,2024-07-19,65,74,1
2720,2024-02-23,76,89,1
2721,2024-08-11,242,43,2
2722,2024-06-14,190,10,2
2723,2025-11-06,214,54,2
2724,2024-11-06,264,29,1
2725,2025-12-01,344,46,2
2726,2025-03-25,90,117,1
2727,2024-05-09,136,113,1
2728,2024-11-22,192,7,2
2729,2024-06-12,320,81,1
2730,2024-08-01,381,116,1
2731,2025-06-29,353,9,1
2732,2025-02-08,214,71,1
2733,2025-03-17,364,65,1
2734,2024-03-23,380,14,2
2735,2025-06-02,209,104,2
2736,2025-10-06,48,96,2
2737,2025-02-10,359,29,1
2738,2025-02-16,164,30,1
2739,2025-10-29,20,75,2
2740,2024-07-04,274,90,1
2741,2024-08-11,183,94,1
2742,2024-09-26,317,55,1
2743,2024-06-29,98,39,1
2744,2024-08-24,220,23,1
2745,2025-10-05,320,107,1
2746,2024-03-18,310,29,1
2747,2024-09-05,223,7,2
2748,2024-03-02,28,17,1
2749,2025-07-20,205,103,3
2750,2024-11-20,173,53,1
2751,2024-04-07,232,47,2
2752,2024-12-23,240,6,1
2753,2025-08-26,162,14,2
2754,2025-08-12,274,102,1
2755,2024-09-26,385,103,1
2756,2025-05-05,201,31,1
2757,2025-10-28,86,92,1
2758,2025-07-01,160,87,3
2759,2025-05-06,308,1,2
2760,2025-12-16,248,43,1
2761,2024-01-06,33,79,1
2762,2025-12-30,71,24,1
2763,2024-05-23,183,107,2
2764,2024-12-07,144,30,1
2765,2024-07-07,263,10,2
2766,2025-07-28,98,101,2
2767,2025-08-28,64,85,1
2768,2024-12-15,264,9,1
2769,2024-02-09,78,97,1
2770,2025-10-19,54,34,1
2771,2025-05-20,71,60,1
2772,2025-09-30,330,72,1
2773,2024-01-30,66,57,1
2774,2024-05-18,391,58,4
2775,2025-03-28,30,14,1
2776,2025-11-19,77,114,1
2777,2025-10-08,305,73,1
2778,2025-06-17,121,1,1
2779,2025-04-13,394,21,2
2780,2024-02-25,336,44,1
2781,2025-07-11,192,90,2
2782,2025-09-07,390,113,1
2783,2025-02-11,226,110,1
2784,2024-05-31,182,95,2
2785,2025-08-06,148,119,1
2786,2025-12-23,226,32,1
2787,2024-01-17,109,94,4
2788,2025-07-31,199,65,1
2789,2024-03-05,2,23,4
2790,2024-07-03,296,111,1
2791,2025-07-03,59,81,1
2792,2025-03-22,158,81,2
2793,2025-06-22,284,51,1
2794,2024-01-06,158,79,1
2795,2024-07-14,150,18,1
2796,2024-03-31,246,56,1
2797,2024-09-30,74,15,1
2798,2025-04-22,44,108,1
2799,2024-03-31,385,4,1
2800,2025-12-31,130,96,1
2801,2025-05-16,254,26,2
2802,2024-05-22,172,20,2
2803,2025-10-18,196,41,1
2804,2024-12-05,305,91,2
2805,2025-02-13,27,39,1
2806,2025-05-27,172,102,1
2807,2025-01-04,333,70,2
2808,2025-05-15,267,50,1
2809,2024-10-23,180,67,2
2810,2025-08-31,60,54,1
2811,2025-11-11,275,104,1
2812,2025-04-08,199,116,1
2813,2024-01-21,282,40,1
2814,2024-12-13,341,65,1
2815,2025-11-03,388,1,1
2816,2025-05-24,16,47,1
2817,2025-08-16,165,108,1
2818,2025-08-16,258,21,1
2819,2025-11-10,66,40,1
2820,2025-08-12,385,109,3
2821,2024-12-18,294,12,2
2822,2024-08-03,62,43,3
2823,2024-03-03,295,71,1
2824,2025-04-20,157,58,1
2825,2024-12-06,81,82,1
2826,2024-04-09,386,112,4
2827,2025-12-24,303,12,2
2828,2025-06-04,190,70,1
2829,2024-08-09,64,57,2
2830,2024-03-10,223,54,1
2831,2025-04-01,155,77,1
2832,2024-04-04,160,83,1
2833,2024-12-23,254,21,3
2834,2024-01-27,291,120,2
2835,2024-07-31,34,8,1
2836,2024-07-24,371,20,1
2837,2025-02-01,330,99,3
2838,2024-07-02,354,73,1
2839,2024-06-25,245,92,1
2840,2024-09-13,296,115,2
2841,2025-09-02,15,99,1
2842,2025-11-13,122,56,2
2843,2025-07-31,348,8,1
2844,2025-06-07,51,15,1
2845,2024-04-10,129,101,1
2846,2025-11-29,12,38,1
2847,2025-07-10,363,115,2
2848,2025-01-23,361,28,1
2849,2024-07-25,26,12,1
2850,2024-12-06,88,52,1
2851,2024-04-27,87,91,1
2852,2024-05-19,51,62,1
2853,2024-10-19,294,120,1
2854,2024-11-18,168,71,1
2855,2025-08-31,26,93,1
2856,2025-10-02,12,41,2
2857,2024-01-09,91,3,1
2858,2025-05-12,57,54,1
2859,2024-11-30,372,17,1
2860,2025-01-26,145,52,1
2861,2024-02-20,247,81,4
2862,2024-04-04,369,103,1
2863,2024-10-10,393,50,2
2864,2024-09-20,258,64,1
2865,2025-11-16,81,59,3
2866,2025-11-17,391,81,1
2867,2024-10-20,157,25,1
2868,2025-09-21,250,31,1
2869,2025-10-28,319,27,1
2870,2024-02-12,167,32,1
2871,2025-04-22,106,117,1
2872,2024-12-09,35,3,2
2873,2025-08-09,223,120,2
2874,2025-05-08,348,47,1
2875,2024-09-24,181,109,1
2876,2025-01-02,351,80,1
2877,2025-11-22,64,38,1
2878,2025-10-09,61,104,1
2879,2024-01-21,397,100,2
2880,2025-04-28,257,41,2
2881,2024-08-11,321,25,1
2882,2025-10-19,150,93,2
2883,2025-05-12,324,88,1
2884,2024-05-02,153,25,1
2885,2025-03-19,237,82,3
2886,2025-08-11,286,120,1
2887,2024-02-22,85,24,1
2888,2024-06-09,389,12,1
2889,2024-05-13,343,12,1
2890,2025-09-06,4,63,1
2891,2025-01-24,318,70,2
2892,2024-02-14,337,62,1
2893,2025-10-22,44,68,1
2894,2025-02-17,394,38,1
2895,2025-06-20,170,114,1
2896,2024-11-18,385,100,2
2897,2024-03-28,240,13,2
2898,2025-01-13,70,68,1
2899,2024-12-15,327,81,1
2900,2025-02-26,271,47,2
2901,2025-01-05,250,21,1
2902,2025-06-18,136,71,1
2903,2025-09-06,379,48,2
2904,2024-01-14,87,102,1
2905,2024-04-15,260,51,1
2906,2025-10-07,364,48,1
2907,2025-11-01,342,94,1
2908,2024-09-13,340,80,3
2909,2024-08-10,207,71,4
2910,2024-09-03,353,55,1
2911,2024-07-28,60,9,1
2912,2025-01-10,244,98,1
2913,2025-04-04,181,101,1
2914,2024-03-08,306,33,1
2915,2025-02-15,60,51,2
2916,2024-05-05,85,65,2
2917,2024-05-11,208,50,2
2918,2024-10-12,338,104,1
2919,2024-06-16,367,57,1
2920,2025-08-16,245,110,1
2921,2025-10-25,378,12,2
2922,2025-08-04,258,51,1
2923,2025-04-14,348,54,2
2924,2024-06-20,109,20,2
2925,2024-07-31,138,108,1
2926,2025-02-01,117,70,2
2927,2025-05-01,186,11,1
2928,2025-12-11,106,102,1
2929,2024-08-04,269,112,2
2930,2024-03-22,286,8,1
2931,2024-02-09,101,14,3
2932,2025-08-17,337,12,2
2933,2025-09-28,2,85,2
2934,2025-11-21,133,18,1
2935,2024-02-12,29,14,3
2936,2025-03-13,55,62,1
2937,2024-09-25,244,9,1
2938,2024-01-30,359,6,1
2939,2024-10-08,363,11,1
2940,2025-12-12,313,28,1
2941,2024-01-01,289,2,1
2942,2025-06-03,113,22,3
2943,2025-12-11,25,97,1
2944,2024-04-28,29,24,3
2945,2025-10-20,87,73,1
2946,2025-08-08,273,31,1
2947,2024-03-26,280,105,1
2948,2024-01-01,16,62,1
2949,2025-06-26,15,101,1
2950,2025-10-01,22,104,1
2951,2025-05-05,333,61,2
2952,2024-11-21,239,68,1
2953,2025-10-20,10,73,2
2954,2024-03-16,244,38,2
2955,2025-10-10,13,45,2
2956,2025-01-18,88,24,1
2957,2024-12-29,314,64,1
2958,2024-05-02,238,97,1
